uid,type,title,transcript,languageCode,publicationDate,mediaCode,publicationMonth
indeplux-1921-02-05-a-i0017,ar,Règlement concernant la police pendant le Carnaval,,fr,1921-02-05,indeplux,02
indeplux-1925-03-21-a-i0021,ar,La Mi-Carême Carnaval. — L’origine de la Mi-Carême. — Les fêtes de cor[...],,fr,1925-03-21,indeplux,03
indeplux-1925-03-21-b-i0024,ar,La Mi-Carême,,fr,1925-03-21,indeplux,03
luxembourg1935-1939-02-24-a-i0058,ar,Wiltz.,,fr,1939-02-24,luxembourg1935,02
luxembourg1935-1940-01-30-a-i0036,ar,Grevenmaeher.,,fr,1940-01-30,luxembourg1935,01
luxwort-1884-02-23-a-i0018,ad,Pub. 12 Page 4,,de,1884-02-23,luxwort,02
luxland-1958-03-07-a-i0119,ad,Publicité 22 Page 10,,de,1958-03-07,luxland,03
tageblatt-1934-01-06-a-i0130,ad,"TiiSätre du Parc, Differdaütge. “CAVALCADE""",,de,1934-01-06,tageblatt,01
tageblatt-1949-02-26-a-i0187,ad,Heiter Fuesiciii IjggP CAVALCADE 2.30,,de,1949-02-26,tageblatt,02
luxland-1956-03-09-a-i0110,ad,Publicité 2 Page 2,,de,1956-03-09,luxland,03
luxland-1958-03-07-a-i0117,ad,Publicité 20 Page 9,,de,1958-03-07,luxland,03
luxwort-1864-02-07-a-i0014,ad,Pub. 6 Page 4,,de,1864-02-07,luxwort,02
buergerbeamten-1907-01-31-a-i0025,ad,Publicité 11 Page 4,,de,1907-01-31,buergerbeamten,01
lunion-1865-01-29-a-i0021,ad,Publicité 8 Page 4,,de,1865-01-29,lunion,01
luxwort-1950-03-14-a-i0120,ad,Pub. 42 Page 4,,de,1950-03-14,luxwort,03
luxwort-1865-01-19-a-i0004,ad,Pub. 2 Page 4,,de,1865-01-19,luxwort,01
lunion-1865-01-20-a-i0025,ad,Publicité 3 Page 4,,de,1865-01-20,lunion,01
buergerbeamten-1904-03-12-a-i0017,ad,Publicité 4 Page 3,,de,1904-03-12,buergerbeamten,03
buergerbeamten-1904-03-10-a-i0021,ad,Publicité 3 Page 3,,de,1904-03-10,buergerbeamten,03
indeplux-1884-03-21-a-i0029,ad,Publicité 9 Page 4,,fr,1884-03-21,indeplux,03
lunion-1865-01-21-a-i0023,ad,Publicité 3 Page 4,,de,1865-01-21,lunion,01
lunion-1865-01-24-a-i0023,ad,Publicité 3 Page 4,,de,1865-01-24,lunion,01
lunion-1865-01-25-a-i0023,ad,Publicité 3 Page 4,,de,1865-01-25,lunion,01
lunion-1865-01-28-a-i0022,ad,Publicité 3 Page 4,,de,1865-01-28,lunion,01
lunion-1865-02-25-a-i0022,ad,Publicité 3 Page 4,,de,1865-02-25,lunion,02
tageblatt-1950-03-21-a-i0103,ad,FRANKREICHS PARFÜMS r^ sind .),,de,1950-03-21,tageblatt,03
indeplux-1884-03-23-a-i0019,ad,Publicité 4 Page 4,,fr,1884-03-23,indeplux,03
indeplux-1884-03-22-a-i0032,ad,Publicité 3 Page 4,,fr,1884-03-22,indeplux,03
lunion-1865-02-05-a-i0021,ad,Publicité 3 Page 4,,de,1865-02-05,lunion,02
obermosel-1894-01-30-a-i0022,ad,Publicité 7 Page 4,,de,1894-01-30,obermosel,01
buergerbeamten-1904-02-09-a-i0026,ad,Publicité 10 Page 4,,de,1904-02-09,buergerbeamten,02
buergerbeamten-1905-02-11-a-i0026,ad,Publicité 1 Page 6,,de,1905-02-11,buergerbeamten,02
indeplux-1904-03-10-a-i0033,ad,Publicité 7 Page 4,,fr,1904-03-10,indeplux,03
buergerbeamten-1904-01-28-a-i0020,ad,Publicité 6 Page 3,,de,1904-01-28,buergerbeamten,01
buergerbeamten-1905-02-18-a-i0019,ad,Publicité 6 Page 4,,de,1905-02-18,buergerbeamten,02
lunion-1865-02-19-a-i0019,ad,Publicité 3 Page 3,,de,1865-02-19,lunion,02
indeplux-1905-02-15-a-i0032,ad,Publicité 8 Page 4,,fr,1905-02-15,indeplux,02
obermosel-1895-02-22-a-i0060,ad,Publicité 15 Page 4,,de,1895-02-22,obermosel,02
indeplux-1874-02-15-a-i0022,ad,Publicité 8 Page 4,,de,1874-02-15,indeplux,02
obermosel-1895-01-25-a-i0014,ad,Publicité 1 Page 3,,de,1895-01-25,obermosel,01
lunion-1865-01-22-a-i0024,ad,Publicité 4 Page 4,,de,1865-01-22,lunion,01
obermosel-1894-02-02-a-i0040,ad,Publicité 5 Page 4,,de,1894-02-02,obermosel,02
courriergdl-1863-02-21-a-i0019,ad,Publicité 2 Page 4,,fr,1863-02-21,courriergdl,02
indeplux-1905-02-07-a-i0027,ad,Publicité 4 Page 4,,fr,1905-02-07,indeplux,02
indeplux-1905-02-09-a-i0029,ad,Publicité 7 Page 4,,fr,1905-02-09,indeplux,02
indeplux-1905-02-14-a-i0031,ad,Publicité 9 Page 4,,fr,1905-02-14,indeplux,02
indeplux-1905-02-17-a-i0022,ad,Publicité 3 Page 4,,fr,1905-02-17,indeplux,02
indeplux-1905-02-21-a-i0026,ad,Publicité 4 Page 4,,fr,1905-02-21,indeplux,02
obermosel-1894-01-26-a-i0017,ad,Publicité 2 Page 3,,fr,1894-01-26,obermosel,01
indeplux-1905-02-23-a-i0032,ad,Publicité 12 Page 4,,fr,1905-02-23,indeplux,02
indeplux-1885-02-15-a-i0019,ad,Publicité 3 Page 3,,fr,1885-02-15,indeplux,02
indeplux-1904-03-11-a-i0027,ad,Publicité 8 Page 4,,fr,1904-03-11,indeplux,03
indeplux-1885-02-14-a-i0013,ad,Publicité 1 Page 3,,fr,1885-02-14,indeplux,02
indeplux-1905-02-16-a-i0024,ad,Publicité 7 Page 4,,fr,1905-02-16,indeplux,02
indeplux-1905-02-24-a-i0030,ad,Publicité 3 Page 4,,fr,1905-02-24,indeplux,02
indeplux-1905-02-20-a-i0023,ad,Publicité 6 Page 4,,fr,1905-02-20,indeplux,02
indeplux-1905-02-11-a-i0031,ad,Publicité 8 Page 4,,fr,1905-02-11,indeplux,02
indeplux-1905-02-18-a-i0030,ad,Publicité 9 Page 4,,fr,1905-02-18,indeplux,02
indeplux-1905-02-22-a-i0019,ad,Publicité 2 Page 4,,fr,1905-02-22,indeplux,02
indeplux-1905-02-06-a-i0027,ad,Publicité 4 Page 4,,fr,1905-02-06,indeplux,02
indeplux-1905-02-13-a-i0026,ad,Publicité 6 Page 4,,fr,1905-02-13,indeplux,02
indeplux-1905-02-25-a-i0047,ad,Publicité 11 Page 4,,fr,1905-02-25,indeplux,02
courriergdl-1865-03-26-a-i0022,ad,Publicité 2 Page 4,,fr,1865-03-26,courriergdl,03
courriergdl-1865-03-22-a-i0014,ad,Publicité 2 Page 4,,fr,1865-03-22,courriergdl,03
lunion-1865-01-19-a-i0029,ad,Publicité 3 Page 4,,fr,1865-01-19,lunion,01
lunion-1865-01-26-a-i0023,ad,Publicité 3 Page 4,,fr,1865-01-26,lunion,01
lunion-1865-01-29-a-i0017,ad,Publicité 4 Page 4,,de,1865-01-29,lunion,01
luxwort-1949-03-24-a-i0055,ad,Pub. 11 Page 5,,de,1949-03-24,luxwort,03
obermosel-1947-03-13-a-i0085,ad,Publicité 3 Page 6,,de,1947-03-13,obermosel,03
obermosel-1948-03-04-a-i0057,ad,Publicité 5 Page 5,,de,1948-03-04,obermosel,03
luxwort-1922-03-24-a-i0029,ad,Pub. 3 Page 3,,de,1922-03-24,luxwort,03
indeplux-1899-03-09-a-i0040,ad,Publicité 2 Page 3,,de,1899-03-09,indeplux,03
indeplux-1911-03-25-a-i0047,ad,Publicité 2 Page 3,,fr,1911-03-25,indeplux,03
tageblatt-1920-03-13-a-i0052,ad,~a~r a~r Mi «Carême. Hôtel,,de,1920-03-13,tageblatt,03
tageblatt-1937-03-03-a-i0102,ad,1937 WW LA MI-CARÊME -^Sïï,,de,1937-03-03,tageblatt,03
luxembourg1935-1940-02-22-a-i0068,ad,Publicité 5 Page 4,,fr,1940-02-22,luxembourg1935,02
obermosel-1947-03-13-a-i0090,ad,Publicité 8 Page 8,,de,1947-03-13,obermosel,03
dunioun-1948-03-06-a-i0109,ad,Publicité 6 Page 5,,fr,1948-03-06,dunioun,03
obermosel-1948-03-04-a-i0061,ad,Publicité 9 Page 6,,de,1948-03-04,obermosel,03
tageblatt-1937-03-04-a-i0100,ad,VEREINSMITTEILUNGEtf. 1937 «T LA MÏ-CARÊME,,de,1937-03-04,tageblatt,03
luxembourg1935-1939-03-04-a-i0111,ad,Publicité 2 Page 3,,fr,1939-03-04,luxembourg1935,03
indeplux-1927-03-25-a-i0025,ad,Publicité 3 Page 3,,fr,1927-03-25,indeplux,03
indeplux-1931-03-12-a-i0041,ad,Publicité 4 Page 3,,fr,1931-03-12,indeplux,03
indeplux-1924-03-28-a-i0053,ad,Publicité 3 Page 3,,fr,1924-03-28,indeplux,03
tageblatt-1948-03-04-a-i0085,ad,I /° XÎ0Û i I,,de,1948-03-04,tageblatt,03
tageblatt-1929-03-08-b-i0069,ad,A.G.E.L. A partir de quelle,,fr,1929-03-08,tageblatt,03
indeplux-1924-03-29-b-i0062,ad,Publicité 6 Page 3,,fr,1924-03-29,indeplux,03
tageblatt-1926-03-12-a-i0068,ad,BAR du «Nouveaiites Pake» j,,fr,1926-03-12,tageblatt,03
indeplux-1923-03-10-a-i0060,ad,Publicité 4 Page 2,,fr,1923-03-10,indeplux,03
indeplux-1933-03-25-a-i0039,ad,Publicité 1 Page 2,,fr,1933-03-25,indeplux,03
luxwort-1923-03-09-a-i0032,ad,Pub. 4 Page 3,,fr,1923-03-09,luxwort,03
luxwort-1924-03-29-a-i0027,ad,Pub. 6 Page 3,,fr,1924-03-29,luxwort,03
luxwort-1924-03-28-a-i0043,ad,Pub. 3 Page 3,,fr,1924-03-28,luxwort,03
luxwort-1909-03-20-a-i0036,ad,Pub. 2 Page 2,,fr,1909-03-20,luxwort,03
obermosel-1927-03-26-a-i0063,ad,Publicité 15 Page 4,,fr,1927-03-26,obermosel,03
indeplux-1888-03-11-a-i0032,ad,Publicité 9 Page 4,,fr,1888-03-11,indeplux,03
obermosel-1927-03-25-a-i0037,ad,Publicité 4 Page 3,,fr,1927-03-25,obermosel,03
tageblatt-1924-03-28-a-i0091,ad,Brasserie-Restaurant HIPPERT. Mi-Careme. Dtner-Concert a,,fr,1924-03-28,tageblatt,03
tageblatt-1923-03-08-a-i0043,ad,i CASiNO DE LUXEMBOURG. Mi-Careme,,fr,1923-03-08,tageblatt,03
indeplux-1921-03-04-a-i0033,ad,Publicité 2 Page 1,,fr,1921-03-04,indeplux,03
luxwort-1948-03-04-a-i0053,ad,Pub. 16 Page 5,,fr,1948-03-04,luxwort,03
indeplux-1921-03-04-a-i0038,ad,Publicité 7 Page 2,,fr,1921-03-04,indeplux,03
luxwort-1949-03-24-a-i0083,ad,Pub. 39 Page 7,,fr,1949-03-24,luxwort,03
tageblatt-1947-03-13-a-i0088,ad,Soc. an. Casino de Luxembourg,,fr,1947-03-13,tageblatt,03
tageblatt-1949-03-24-a-i0099,ad,f ̃ '̃̃̃v Soc. An.,,fr,1949-03-24,tageblatt,03
indeplux-1929-03-06-a-i0033,ad,Publicité 10 Page 4,,fr,1929-03-06,indeplux,03
dunioun-1946-03-18-a-i0083,ad,Publicité 1 Page 3,,fr,1946-03-18,dunioun,03
obermosel-1946-03-18-a-i0033,ad,Publicité 1 Page 3,,fr,1946-03-18,obermosel,03
indeplux-1907-03-09-a-i0037,ad,Publicité 1 Page 3,,fr,1907-03-09,indeplux,03
luxwort-1932-02-27-a-i0064,ad,Pub. 2 Page 4,,fr,1932-02-27,luxwort,02
indeplux-1924-03-28-b-i0054,ad,Publicité 7 Page 3,,fr,1924-03-28,indeplux,03
indeplux-1899-03-11-a-i0048,ad,Publicité 8 Page 4,,fr,1899-03-11,indeplux,03
tageblatt-1947-02-19-a-i0061,ad,gALLi spanish Main (Pirat der,,de,1947-02-19,tageblatt,02
luxembourg1935-1937-03-06-a-i0102,ad,Publicité 11 Page 6,,fr,1937-03-06,luxembourg1935,03
tageblatt-1928-03-16-a-i0051,ad,AVIS. A l'occaslon de la,,fr,1928-03-16,tageblatt,03
tageblatt-1921-03-02-a-i0032,ad,1 Fabrique de Cbapeaux J.,,fr,1921-03-02,tageblatt,03
dunioun-1947-03-13-a-i0084,ad,Publicité 7 Page 4,,fr,1947-03-13,dunioun,03
luxembourg1935-1940-02-26-a-i0048,ad,Publicité 4 Page 4,,fr,1940-02-26,luxembourg1935,02
tageblatt-1948-02-16-a-i0064,ad,VK HEIKE | Chorale Municipale,,fr,1948-02-16,tageblatt,02
indeplux-1929-03-05-a-i0043,ad,Publicité 12 Page 4,,fr,1929-03-05,indeplux,03
tageblatt-1949-02-24-a-i0086,ad,| V E R E,,fr,1949-02-24,tageblatt,02
tageblatt-1915-03-13-a-i0049,ad,e e e e e,,fr,1915-03-13,tageblatt,03
tageblatt-1947-01-28-a-i0056,ad,"r-Wl YANK-^ Jusque mercredi, le",,fr,1947-01-28,tageblatt,01
indeplux-1926-03-13-b-i0067,ad,Publicité 10 Page 4,,fr,1926-03-13,indeplux,03
indeplux-1926-03-13-a-i0065,ad,Publicité 10 Page 4,,fr,1926-03-13,indeplux,03
luxwort-1883-01-22-a-i0010,ad,Pub. 1 Page 4,,de,1883-01-22,luxwort,01
luxwort-1883-01-23-a-i0008,ad,Pub. 1 Page 4,,fr,1883-01-23,luxwort,01
luxwort-1883-01-24-a-i0014,ad,Pub. 1 Page 4,,de,1883-01-24,luxwort,01
indeplux-1885-02-08-a-i0027,ad,Publicité 5 Page 4,,fr,1885-02-08,indeplux,02
