uid;access_right;collections;content;content_provider;country;date;is_content_available;is_olr;is_on_front_page;issue;language;locations_mentioned;nb_pages;newsagencies_mentioned;newspaper;newspaper_political_orientation;newspaper_topics;pages;periodicity;persons_mentioned;province;relevance;size;title;topics;type;year
indeplux-1926-02-10-a-i0060;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-10T00:00:00Z;N;True;False;indeplux-1926-02-10-a;fr;LUXEMBOURG|LUXEMBOURG|Lorraine|Luxembourg|Luxembourg|Luxembourg|PARIS|Luxembourg;1;;indeplux;na;na;4;na;Paris Bureau|Luigi PIRANDELLO|Les Banques|françaises Rentes Viagères|M. Norbert DUREN, Représentant|Auguste Lang;na;0.0;405;Publicité 4 Page 4;tm-fr-all-v2.0_tp14_fr|0.032 tm-fr-all-v2.0_tp22_fr|0.023 tm-fr-all-v2.0_tp23_fr|0.023 tm-fr-all-v2.0_tp24_fr|0.029 tm-fr-all-v2.0_tp35_fr|0.134 tm-fr-all-v2.0_tp38_fr|0.042 tm-fr-all-v2.0_tp39_fr|0.159 tm-fr-all-v2.0_tp40_fr|0.026 tm-fr-all-v2.0_tp49_fr|0.165 tm-fr-all-v2.0_tp53_fr|0.023 ;ad;1926
indeplux-1926-02-10-b-i0052;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-10T00:00:00Z;N;True;False;indeplux-1926-02-10-b;fr;Luxembourg;1;;indeplux;na;na;3;na;;na;0.0;27;Publicité 2 Page 3;tm-fr-all-v2.0_tp81_fr|0.064 tm-fr-all-v2.0_tp94_fr|0.082 tm-fr-all-v2.0_tp96_fr|0.045 ;ad;1926
indeplux-1926-02-10-b-i0056;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-10T00:00:00Z;N;True;False;indeplux-1926-02-10-b;fr;LUXEMBOURG|LUXEMBOURG|Lorraine|Luxembourg|Luxembourg|Luxembourg;1;;indeplux;na;na;4;na;Paris Bureau|Luigi PIRANDELLO|Les Banques;na;0.0;269;Publicité 6 Page 4;tm-fr-all-v2.0_tp22_fr|0.137 tm-fr-all-v2.0_tp35_fr|0.24 tm-fr-all-v2.0_tp38_fr|0.026 tm-fr-all-v2.0_tp40_fr|0.041 tm-fr-all-v2.0_tp43_fr|0.03 tm-fr-all-v2.0_tp45_fr|0.037 tm-fr-all-v2.0_tp49_fr|0.149 tm-fr-all-v2.0_tp61_fr|0.022 tm-fr-all-v2.0_tp81_fr|0.03 ;ad;1926
indeplux-1926-02-11-a-i0047;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-11T00:00:00Z;N;True;False;indeplux-1926-02-11-a;fr;Luxembourg;1;;indeplux;na;na;3;na;;na;0.0;17;Publicité 2 Page 3;tm-fr-all-v2.0_tp25_fr|0.027 tm-fr-all-v2.0_tp81_fr|0.027 tm-fr-all-v2.0_tp94_fr|0.082 tm-fr-all-v2.0_tp96_fr|0.064 ;ad;1926
indeplux-1926-02-11-a-i0052;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-11T00:00:00Z;N;True;False;indeplux-1926-02-11-a;fr;LUXEMBOURG|LUXEMBOURG|LUXEMBOURG|Lorraine|Luxembourg|Luxembourg|Belgique|Bruxelles|Lyon|MEUSE|Bruxelles|Luxembourg;1;;indeplux;na;na;4;na;Paris Bureau|Luigi PIRANDELLO|Les Banques|Albert Dumonceau;na;0.0;592;Publicité 7 Page 4;tm-fr-all-v2.0_tp22_fr|0.152 tm-fr-all-v2.0_tp26_fr|0.243 tm-fr-all-v2.0_tp32_fr|0.035 tm-fr-all-v2.0_tp35_fr|0.147 tm-fr-all-v2.0_tp43_fr|0.046 tm-fr-all-v2.0_tp49_fr|0.09 tm-fr-all-v2.0_tp99_fr|0.035 ;ad;1926
indeplux-1926-02-11-b-i0051;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-11T00:00:00Z;N;True;False;indeplux-1926-02-11-b;fr;Luxembourg;1;;indeplux;na;na;3;na;;na;0.0;20;Publicité 2 Page 3;tm-fr-all-v2.0_tp25_fr|0.064 tm-fr-all-v2.0_tp94_fr|0.101 tm-fr-all-v2.0_tp96_fr|0.027 ;ad;1926
indeplux-1926-02-11-b-i0056;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-11T00:00:00Z;N;True;False;indeplux-1926-02-11-b;fr;LUXEMBOURG|LUXEMBOURG|Lorraine|Luxembourg|Luxembourg|Luxembourg|Belgique|Bruxelles|Lyon|MEUSE|Bruxelles|Luxembourg;1;;indeplux;na;na;4;na;Les Banques|Albert Dumonceau|Il Dépositaire;na;0.0;446;Publicité 7 Page 4;tm-fr-all-v2.0_tp22_fr|0.147 tm-fr-all-v2.0_tp26_fr|0.367 tm-fr-all-v2.0_tp38_fr|0.023 tm-fr-all-v2.0_tp43_fr|0.07 tm-fr-all-v2.0_tp69_fr|0.023 tm-fr-all-v2.0_tp82_fr|0.021 tm-fr-all-v2.0_tp99_fr|0.043 ;ad;1926
indeplux-1926-02-12-a-i0056;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-12T00:00:00Z;N;True;False;indeplux-1926-02-12-a;fr;LUXEMBOURG|LUXEMBOURG|LUXEMBOURG;1;;indeplux;na;na;4;na;Oscar GERHARDUS-SCHMIT|M. Cam|Paul SCHMITT|M. ALT|Auguste Lang;na;0.0;481;Publicité 7 Page 4;tm-fr-all-v2.0_tp01_fr|0.091 tm-fr-all-v2.0_tp21_fr|0.186 tm-fr-all-v2.0_tp22_fr|0.374 tm-fr-all-v2.0_tp38_fr|0.049 tm-fr-all-v2.0_tp43_fr|0.081 ;ad;1926
indeplux-1926-02-12-b-i0053;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-12T00:00:00Z;N;True;False;indeplux-1926-02-12-b;fr;Luxembourg;1;;indeplux;na;na;3;na;;na;0.0;17;Publicité 2 Page 3;tm-fr-all-v2.0_tp25_fr|0.045 tm-fr-all-v2.0_tp81_fr|0.027 tm-fr-all-v2.0_tp94_fr|0.064 tm-fr-all-v2.0_tp96_fr|0.064 ;ad;1926
indeplux-1926-02-12-b-i0058;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-12T00:00:00Z;N;True;False;indeplux-1926-02-12-b;fr;LUXEMBOURG|LUXEMBOURG|LUXEMBOURG;1;;indeplux;na;na;4;na;Oscar GERHARDUS-SCHMIT|Auguste Lang;na;0.0;496;Publicité 7 Page 4;tm-fr-all-v2.0_tp01_fr|0.091 tm-fr-all-v2.0_tp21_fr|0.112 tm-fr-all-v2.0_tp22_fr|0.34 tm-fr-all-v2.0_tp38_fr|0.094 tm-fr-all-v2.0_tp41_fr|0.03 tm-fr-all-v2.0_tp43_fr|0.075 tm-fr-all-v2.0_tp82_fr|0.025 ;ad;1926
indeplux-1926-02-13-a-i0053;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-13T00:00:00Z;N;True;False;indeplux-1926-02-13-a;fr;;1;;indeplux;na;na;3;na;;na;0.0;27;Publicité 4 Page 3;tm-fr-all-v2.0_tp43_fr|0.376 tm-fr-all-v2.0_tp93_fr|0.043 ;ad;1926
indeplux-1926-02-13-a-i0061;na;local-elgu-Y10ZFslw,local-elgu-1lM_Wsz2;[redacted];BNL;LU;1926-02-13T00:00:00Z;N;True;False;indeplux-1926-02-13-a;fr;Bazar|France|LUXEMBOURG|LUXEMBOURG;1;;indeplux;na;na;4;na;E. RAUSCH|ILa Brasserie|Lorette Tournedos|Duchesse Gâteau Caviar|Mademoiselle M. ALF|Paul SCHMITT|ACE D’ARMES;na;0.0;553;Publicité 12 Page 4;tm-fr-all-v2.0_tp01_fr|0.025 tm-fr-all-v2.0_tp14_fr|0.039 tm-fr-all-v2.0_tp21_fr|0.066 tm-fr-all-v2.0_tp22_fr|0.251 tm-fr-all-v2.0_tp38_fr|0.033 tm-fr-all-v2.0_tp43_fr|0.241 tm-fr-all-v2.0_tp61_fr|0.043 tm-fr-all-v2.0_tp81_fr|0.047 tm-fr-all-v2.0_tp94_fr|0.029 ;ad;1926
indeplux-1926-02-13-b-i0057;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-13T00:00:00Z;N;True;False;indeplux-1926-02-13-b;fr;;1;;indeplux;na;na;3;na;;na;0.0;28;Publicité 6 Page 3;tm-fr-all-v2.0_tp43_fr|0.388 ;ad;1926
indeplux-1926-02-13-b-i0058;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-02-13T00:00:00Z;N;True;False;indeplux-1926-02-13-b;fr;Luxembourg;1;;indeplux;na;na;3;na;;na;0.0;17;Publicité 7 Page 3;tm-fr-all-v2.0_tp81_fr|0.045 tm-fr-all-v2.0_tp94_fr|0.101 tm-fr-all-v2.0_tp96_fr|0.045 ;ad;1926
indeplux-1926-02-13-b-i0065;na;local-elgu-Y10ZFslw,local-elgu-1lM_Wsz2;[redacted];BNL;LU;1926-02-13T00:00:00Z;N;True;False;indeplux-1926-02-13-b;fr;Bazar|France|CONCORDIA|LUXEMBOURG|LUXEMBOURG;1;;indeplux;na;na;4;na;E. RAUSCH|Paul SCHMITT;na;0.0;564;Publicité 14 Page 4;tm-fr-all-v2.0_tp01_fr|0.023 tm-fr-all-v2.0_tp14_fr|0.023 tm-fr-all-v2.0_tp21_fr|0.07 tm-fr-all-v2.0_tp22_fr|0.251 tm-fr-all-v2.0_tp38_fr|0.021 tm-fr-all-v2.0_tp43_fr|0.274 tm-fr-all-v2.0_tp61_fr|0.041 tm-fr-all-v2.0_tp81_fr|0.037 tm-fr-all-v2.0_tp94_fr|0.023 ;ad;1926
indeplux-1926-08-18-a-i0042;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1926-08-18T00:00:00Z;N;True;False;indeplux-1926-08-18-a;fr;Paris;1;;indeplux;na;na;4;na;Il Consiglio|Gruppi Commerciaü|Ditta Carnaval Zacharias|P. KOHNER, Ingénieur;na;0.0;181;Publicité 7 Page 4;tm-fr-all-v2.0_tp02_fr|0.021 tm-fr-all-v2.0_tp26_fr|0.021 tm-fr-all-v2.0_tp28_fr|0.029 tm-fr-all-v2.0_tp34_fr|0.021 tm-fr-all-v2.0_tp51_fr|0.021 tm-fr-all-v2.0_tp58_fr|0.243 tm-fr-all-v2.0_tp60_fr|0.021 tm-fr-all-v2.0_tp92_fr|0.021 tm-fr-all-v2.0_tp93_fr|0.038 tm-fr-all-v2.0_tp94_fr|0.038 tm-fr-all-v2.0_tp96_fr|0.064 ;ad;1926
indeplux-1927-02-25-a-i0034;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1927-02-25T00:00:00Z;N;True;False;indeplux-1927-02-25-a;fr;Sydney|Lorraine|Luxembourg|Luxembourg;1;;indeplux;na;na;4;na;Charlie Chaplin|B. THOMAS|Les Banques;na;0.0;146;Publicité 6 Page 4;tm-fr-all-v2.0_tp14_fr|0.069 tm-fr-all-v2.0_tp22_fr|0.258 tm-fr-all-v2.0_tp49_fr|0.286 tm-fr-all-v2.0_tp73_fr|0.036 ;ad;1927
indeplux-1927-02-26-a-i0041;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1927-02-26T00:00:00Z;N;True;False;indeplux-1927-02-26-a;fr;Luxembourg|Luxembourg|Luxembourg|Luxembourg|Luxembourg|LUXEMBOURG;1;;indeplux;na;na;4;na;Charlie Chaplin|B. THOMAS|François Hîldgen|dame Gertrude Simons|Maurice Neuman|Tony Neuman, avocat|Madame Marie Conrath|époux Joseph Wurth|Maria Haas|M. Hommel|Tudor Luxembourg;na;0.0;409;Publicité 9 Page 4;tm-fr-all-v2.0_tp02_fr|0.772 tm-fr-all-v2.0_tp49_fr|0.055 tm-fr-all-v2.0_tp73_fr|0.022 ;ad;1927
indeplux-1928-02-10-a-i0024;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1928-02-10T00:00:00Z;N;True;False;indeplux-1928-02-10-a;fr;;1;;indeplux;na;na;3;na;;na;0.0;100;Publicité 4 Page 3;tm-fr-all-v2.0_tp16_fr|0.038 tm-fr-all-v2.0_tp22_fr|0.098 tm-fr-all-v2.0_tp32_fr|0.029 tm-fr-all-v2.0_tp50_fr|0.038 tm-fr-all-v2.0_tp51_fr|0.029 tm-fr-all-v2.0_tp53_fr|0.047 tm-fr-all-v2.0_tp62_fr|0.021 tm-fr-all-v2.0_tp67_fr|0.021 tm-fr-all-v2.0_tp69_fr|0.021 tm-fr-all-v2.0_tp73_fr|0.021 tm-fr-all-v2.0_tp77_fr|0.021 tm-fr-all-v2.0_tp78_fr|0.021 tm-fr-all-v2.0_tp81_fr|0.038 tm-fr-all-v2.0_tp90_fr|0.047 tm-fr-all-v2.0_tp95_fr|0.029 tm-fr-all-v2.0_tp97_fr|0.021 ;ad;1928
indeplux-1928-02-13-a-i0037;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1928-02-13T00:00:00Z;N;True;False;indeplux-1928-02-13-a;fr;;1;;indeplux;na;na;3;na;;na;0.0;62;Publicité 3 Page 3;tm-fr-all-v2.0_tp34_fr|0.025 tm-fr-all-v2.0_tp51_fr|0.035 tm-fr-all-v2.0_tp90_fr|0.479 ;ad;1928
indeplux-1928-02-17-a-i0032;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1928-02-17T00:00:00Z;N;True;False;indeplux-1928-02-17-a;fr;Bordeaux|Rhône|Luxembourg|Luxembourg;1;;indeplux;na;na;4;na;Gala Du|Larry Semon|Mary Carr|Charlie Murray|vedette Lya de Putly|Lois Moran|Jack Mulhall|William Collier jr.|EDY Toutes|spécialiste Edouard VAXilaS|P. Erpelding;na;0.0;212;Publicité 11 Page 4;tm-fr-all-v2.0_tp01_fr|0.029 tm-fr-all-v2.0_tp09_fr|0.075 tm-fr-all-v2.0_tp22_fr|0.186 tm-fr-all-v2.0_tp36_fr|0.029 tm-fr-all-v2.0_tp38_fr|0.023 tm-fr-all-v2.0_tp49_fr|0.245 tm-fr-all-v2.0_tp82_fr|0.023 tm-fr-all-v2.0_tp90_fr|0.023 ;ad;1928
indeplux-1928-02-18-a-i0030;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1928-02-18T00:00:00Z;N;True;False;indeplux-1928-02-18-a;fr;;1;;indeplux;na;na;2;na;;na;0.0;5;Publicité 4 Page 2;tm-fr-all-v2.0_tp37_fr|0.027 tm-fr-all-v2.0_tp39_fr|0.027 tm-fr-all-v2.0_tp63_fr|0.027 tm-fr-all-v2.0_tp71_fr|0.027 tm-fr-all-v2.0_tp74_fr|0.027 tm-fr-all-v2.0_tp79_fr|0.027 tm-fr-all-v2.0_tp89_fr|0.027 tm-fr-all-v2.0_tp90_fr|0.045 ;ad;1928
indeplux-1928-02-18-a-i0037;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1928-02-18T00:00:00Z;N;True;False;indeplux-1928-02-18-a;fr;LUXEMBOURG|Paris|Luxembourg|Munich|Strasbourg|Bruxelles|Arlon;1;;indeplux;na;na;3;na;H. Funck|Clair Canapé de Caviar|Julienne Pommes|Melba Glace|Ingénieur Agricole Docteur|Firme Sasch;na;0.0;291;Publicité 11 Page 3;tm-fr-all-v2.0_tp01_fr|0.043 tm-fr-all-v2.0_tp22_fr|0.043 tm-fr-all-v2.0_tp27_fr|0.024 tm-fr-all-v2.0_tp35_fr|0.106 tm-fr-all-v2.0_tp51_fr|0.02 tm-fr-all-v2.0_tp80_fr|0.024 tm-fr-all-v2.0_tp90_fr|0.106 tm-fr-all-v2.0_tp91_fr|0.036 tm-fr-all-v2.0_tp93_fr|0.182 tm-fr-all-v2.0_tp94_fr|0.027 ;ad;1928
indeplux-1928-02-18-a-i0039;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1928-02-18T00:00:00Z;N;True;False;indeplux-1928-02-18-a;fr;;1;;indeplux;na;na;4;na;;na;0.0;86;Publicité 13 Page 4;tm-fr-all-v2.0_tp01_fr|0.041 tm-fr-all-v2.0_tp07_fr|0.088 tm-fr-all-v2.0_tp15_fr|0.106 tm-fr-all-v2.0_tp23_fr|0.106 tm-fr-all-v2.0_tp24_fr|0.06 tm-fr-all-v2.0_tp37_fr|0.023 tm-fr-all-v2.0_tp39_fr|0.023 tm-fr-all-v2.0_tp49_fr|0.023 tm-fr-all-v2.0_tp51_fr|0.041 tm-fr-all-v2.0_tp91_fr|0.023 tm-fr-all-v2.0_tp95_fr|0.06 ;ad;1928
indeplux-1928-05-08-a-i0039;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1928-05-08T00:00:00Z;N;True;False;indeplux-1928-05-08-a;fr;Bruxelles|Bruxelles|Bruxelles|Marche|LUXEMBOURG|Paris;1;;indeplux;na;na;4;na;P. SILVA|M. Baton|BELLE VILLA|Lames Tondeuses;na;0.0;257;Publicité 10 Page 4;tm-fr-all-v2.0_tp09_fr|0.036 tm-fr-all-v2.0_tp25_fr|0.03 tm-fr-all-v2.0_tp37_fr|0.025 tm-fr-all-v2.0_tp60_fr|0.03 tm-fr-all-v2.0_tp93_fr|0.047 tm-fr-all-v2.0_tp96_fr|0.436 ;ad;1928
indeplux-1929-01-21-a-i0034;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1929-01-21T00:00:00Z;N;True;False;indeplux-1929-01-21-a;fr;Luxembourg|NORD|Luxembourg;1;;indeplux;na;na;4;na;M. Georges de PORTO|M. Georges|Madeleine Lyrisse|M. Frédéric Serra Le|M. Charles|J. Pauly, huissier;na;0.0;345;Publicité 4 Page 4;tm-fr-all-v2.0_tp02_fr|0.183 tm-fr-all-v2.0_tp49_fr|0.195 tm-fr-all-v2.0_tp93_fr|0.41 ;ad;1929
indeplux-1929-01-22-a-i0035;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1929-01-22T00:00:00Z;N;True;False;indeplux-1929-01-22-a;fr;Luxembourg|La Grande|Luxembourg;1;;indeplux;na;na;4;na;Alfred NEUMANN|Janvier Chaque|Lew Cedy|Madeleine Lyrisse|M. Frédéric Serra Le|M. Charles|J. Pauly, huissier;na;0.0;367;Publicité 7 Page 4;tm-fr-all-v2.0_tp02_fr|0.105 tm-fr-all-v2.0_tp13_fr|0.021 tm-fr-all-v2.0_tp35_fr|0.13 tm-fr-all-v2.0_tp49_fr|0.221 tm-fr-all-v2.0_tp93_fr|0.322 ;ad;1929
indeplux-1929-01-23-a-i0033;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1929-01-23T00:00:00Z;N;True;False;indeplux-1929-01-23-a;fr;Nancy|Bruxelles|Mons|Luxembourg|La Grande;1;;indeplux;na;na;4;na;Madame Emile Unden|Justine Thiry|Mademoiselle Elvire Unden|Mademoiselle Lily Unden|Jean-Jacques Unden, Madame|Marie Thiry|Emile Knaff-Unden|veuve Victor Thiry|Marguerite Martin|Monsieur Eugène Thiry|Maria Reuter|Léon Knaff|Pierre Kales-Knaff|Madame Bernard Bisdorf|Mademoiselle Via Knaff|Madame Lucien Knaff|Madame René Legrand|Monsieur Victor Unden|Madame Eugène Thiry|Fernand Thiry|Mademoiselle Ghislaine Thiry|Alfred NEUMANN|Janvier Chaque|Robert Z. Leonard|Lew Cody|Madeleine Lyrisse|M. Frédéric Serra Le|M. Charles;na;0.0;634;Publicité 4 Page 4;tm-fr-all-v2.0_tp14_fr|0.623 tm-fr-all-v2.0_tp35_fr|0.04 tm-fr-all-v2.0_tp49_fr|0.176 tm-fr-all-v2.0_tp58_fr|0.025 ;ad;1929
indeplux-1929-01-24-a-i0040;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1929-01-24T00:00:00Z;N;True;False;indeplux-1929-01-24-a;fr;Luxembourg|NORD|Foster|Foster|Foster|FOSTER|Bruxelles;1;;indeplux;na;na;4;na;Alfred NEUMANN|Madeleine Lyrisse|M. Frédéric Serra Le|Lé Carnaval|M. Charles|Les Reins|Mr E. Cardon;na;0.0;408;Publicité 4 Page 4;tm-fr-all-v2.0_tp13_fr|0.295 tm-fr-all-v2.0_tp35_fr|0.096 tm-fr-all-v2.0_tp40_fr|0.147 tm-fr-all-v2.0_tp49_fr|0.118 tm-fr-all-v2.0_tp58_fr|0.033 tm-fr-all-v2.0_tp93_fr|0.091 ;ad;1929
indeplux-1929-02-06-a-i0040;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1929-02-06T00:00:00Z;N;True;False;indeplux-1929-02-06-a;fr;Luxembourg|Paris|Lorraine|Luxembourg|Luxembourg;1;;indeplux;na;na;4;na;Léopold MARCHAND|Mlle André PASCAL|M. Jacques BAUMER|M. Jacques BAUMER|M. Jean|M. H. VERDUN|Les Banques|Alfred Levy;na;0.0;284;Publicité 5 Page 4;tm-fr-all-v2.0_tp02_fr|0.083 tm-fr-all-v2.0_tp14_fr|0.04 tm-fr-all-v2.0_tp22_fr|0.151 tm-fr-all-v2.0_tp35_fr|0.04 tm-fr-all-v2.0_tp39_fr|0.053 tm-fr-all-v2.0_tp40_fr|0.045 tm-fr-all-v2.0_tp49_fr|0.344 ;ad;1929
indeplux-1929-02-08-a-i0032;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1929-02-08T00:00:00Z;N;True;False;indeplux-1929-02-08-a;fr;LANDSBERG|Bruxelles|Lorraine|Strasbourg|Luxembourg|Lorraine|Luxembourg|Luxembourg;1;;indeplux;na;na;4;na;Paul Heidemann|Leo STEIN|Mme Rosalie Haas|W. C. FIELDS|LORRAINE AVIS|Les Banques|Alfred Levy;na;0.0;364;Publicité 7 Page 4;tm-fr-all-v2.0_tp17_fr|0.03 tm-fr-all-v2.0_tp22_fr|0.187 tm-fr-all-v2.0_tp35_fr|0.122 tm-fr-all-v2.0_tp49_fr|0.066 tm-fr-all-v2.0_tp67_fr|0.272 tm-fr-all-v2.0_tp81_fr|0.042 tm-fr-all-v2.0_tp94_fr|0.023 ;ad;1929
indeplux-1929-02-11-a-i0036;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1929-02-11T00:00:00Z;N;True;False;indeplux-1929-02-11-a;fr;Luxembourg|Luxembourg|Paris;1;;indeplux;na;na;4;na;Douglas Mac|Evi EVA|Franz LEHAR|MO SO|M. Henri|M. Bernard Cl|E. Champagne, notaire|Paris Coiffure|Bue Henri;na;0.0;426;Publicité 9 Page 4;tm-fr-all-v2.0_tp35_fr|0.049 tm-fr-all-v2.0_tp40_fr|0.316 tm-fr-all-v2.0_tp43_fr|0.094 tm-fr-all-v2.0_tp49_fr|0.131 tm-fr-all-v2.0_tp81_fr|0.041 tm-fr-all-v2.0_tp91_fr|0.078 ;ad;1929
indeplux-1929-03-01-a-i0037;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1929-03-01T00:00:00Z;N;True;False;indeplux-1929-03-01-a;fr;Nice|Luxembourg|Luxembourg;1;;indeplux;na;na;4;na;Annette DENSON|Les Actualités|Maître Louis Hencks|Charles Risch|M. HOMMEL;na;0.0;257;Publicité 9 Page 4;tm-fr-all-v2.0_tp02_fr|0.62 tm-fr-all-v2.0_tp19_fr|0.024 tm-fr-all-v2.0_tp73_fr|0.144 ;ad;1929
indeplux-1929-03-07-a-i0031;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1929-03-07T00:00:00Z;N;True;False;indeplux-1929-03-07-a;fr;Nice;1;;indeplux;na;na;3;na;;na;0.0;100;Publicité 6 Page 3;tm-fr-all-v2.0_tp13_fr|0.684 ;ad;1929
indeplux-1930-02-27-a-i0027;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1930-02-27T00:00:00Z;N;True;False;indeplux-1930-02-27-a;fr;Luxembourg;1;;indeplux;na;na;3;na;;na;0.0;32;Publicité 2 Page 3;tm-fr-all-v2.0_tp15_fr|0.032 tm-fr-all-v2.0_tp24_fr|0.032 tm-fr-all-v2.0_tp38_fr|0.023 tm-fr-all-v2.0_tp40_fr|0.023 tm-fr-all-v2.0_tp45_fr|0.032 tm-fr-all-v2.0_tp49_fr|0.032 tm-fr-all-v2.0_tp60_fr|0.106 tm-fr-all-v2.0_tp61_fr|0.143 tm-fr-all-v2.0_tp62_fr|0.041 tm-fr-all-v2.0_tp80_fr|0.023 tm-fr-all-v2.0_tp89_fr|0.023 tm-fr-all-v2.0_tp95_fr|0.023 ;ad;1930
indeplux-1930-02-27-a-i0031;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1930-02-27T00:00:00Z;N;True;False;indeplux-1930-02-27-a;fr;METZ;1;;indeplux;na;na;3;na;;na;0.0;35;Publicité 6 Page 3;tm-fr-all-v2.0_tp02_fr|0.023 tm-fr-all-v2.0_tp04_fr|0.023 tm-fr-all-v2.0_tp11_fr|0.023 tm-fr-all-v2.0_tp13_fr|0.118 tm-fr-all-v2.0_tp15_fr|0.023 tm-fr-all-v2.0_tp24_fr|0.023 tm-fr-all-v2.0_tp38_fr|0.023 tm-fr-all-v2.0_tp40_fr|0.023 tm-fr-all-v2.0_tp42_fr|0.023 tm-fr-all-v2.0_tp69_fr|0.039 tm-fr-all-v2.0_tp97_fr|0.023 ;ad;1930
indeplux-1930-02-28-a-i0041;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1930-02-28T00:00:00Z;N;True;False;indeplux-1930-02-28-a;fr;Luxembourg|Luxembourg|Lorraine|Luxembourg|Luxembourg|LORRAINE|Tours|THIONVILLE|Lorraine;1;;indeplux;na;na;4;na;Lee Banques|Alfred Levy|Président Wilson|M. Charles Alexandre|M. Charles Alexandre;na;0.0;503;Publicité 6 Page 4;tm-fr-all-v2.0_tp22_fr|0.033 tm-fr-all-v2.0_tp40_fr|0.188 tm-fr-all-v2.0_tp60_fr|0.138 tm-fr-all-v2.0_tp67_fr|0.473 ;ad;1930
indeplux-1930-03-01-a-i0030;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1930-03-01T00:00:00Z;N;True;False;indeplux-1930-03-01-a;fr;Luxembourg;1;;indeplux;na;na;3;na;;na;0.0;56;Publicité 3 Page 3;tm-fr-all-v2.0_tp03_fr|0.03 tm-fr-all-v2.0_tp34_fr|0.03 tm-fr-all-v2.0_tp46_fr|0.055 tm-fr-all-v2.0_tp48_fr|0.043 tm-fr-all-v2.0_tp52_fr|0.043 tm-fr-all-v2.0_tp72_fr|0.03 tm-fr-all-v2.0_tp90_fr|0.055 ;ad;1930
indeplux-1930-03-01-a-i0031;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1930-03-01T00:00:00Z;N;True;False;indeplux-1930-03-01-a;fr;METZ;1;;indeplux;na;na;3;na;;na;0.0;60;Publicité 4 Page 3;tm-fr-all-v2.0_tp13_fr|0.472 ;ad;1930
indeplux-1931-02-10-a-i0044;na;local-elgu-Y10ZFslw;[redacted];BNL;LU;1931-02-10T00:00:00Z;N;True;False;indeplux-1931-02-10-a;fr;LUXEMBOURG|LORRAINE|Strasbourg|Luxembourg|Luxembourg|Luxembourg|Lorraine|Luxembourg|Luxembourg|Lot|Hamm|Lot;1;;indeplux;na;na;4;na;Lames Tondeuses|Monsieur Paul FUNCK, architecte|Monsieur Paul FUNCK, architecte|Les Banques|MM. Alfred Lévy;na;0.0;506;Publicité 9 Page 4;tm-fr-all-v2.0_tp20_fr|0.088 tm-fr-all-v2.0_tp22_fr|0.138 tm-fr-all-v2.0_tp31_fr|0.107 tm-fr-all-v2.0_tp35_fr|0.14 tm-fr-all-v2.0_tp37_fr|0.027 tm-fr-all-v2.0_tp61_fr|0.065 tm-fr-all-v2.0_tp67_fr|0.207 tm-fr-all-v2.0_tp81_fr|0.025 tm-fr-all-v2.0_tp90_fr|0.044 ;ad;1931
