uid,type,title,transcript,locations,persons,topics,transcriptLength,totalPages,languageCode,isOnFrontPage,publicationDate,countryCode,dataProviderCode,mediaCode,mediaType
indeplux-1903-02-23-a-i0025,ad,Publicité 1 Page 1,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.067}, {'uid': 'tm-fr-all-v2.0_tp25_fr', 'relevance': 0.03}, {'uid': 'tm-fr-all-v2.0_tp37_fr', 'relevance': 0.104}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp64_fr', 'relevance': 0.03}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.043}, {'uid': 'tm-fr-all-v2.0_tp93_fr', 'relevance': 0.043}]",15,1,fr,True,1903-02-23T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1922-02-27-a-i0058,ad,Publicité 1 Page 1,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp05_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp07_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp14_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp41_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp45_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp50_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp62_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp70_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp88_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp97_fr', 'relevance': 0.023}]",12,1,fr,True,1922-02-27T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1923-02-10-a-i0076,ad,Publicité 11 Page 1,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp07_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.102}, {'uid': 'tm-fr-all-v2.0_tp34_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp73_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp78_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp84_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp93_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp99_fr', 'relevance': 0.023}]",11,1,fr,True,1923-02-10T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1923-02-12-a-i0058,ad,Publicité 5 Page 1,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp08_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.134}, {'uid': 'tm-fr-all-v2.0_tp44_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp47_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.071}, {'uid': 'tm-fr-all-v2.0_tp59_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp97_fr', 'relevance': 0.023}]",11,1,fr,True,1923-02-12T00:00:00+00:00,LU,BNL,indeplux,newspaper
tageblatt-1939-08-25-a-i0093,ad,Rundfunkspatzen. 18.00: .Zweifel am Mädchen,,"[{'uid': 'aida-0001-54-VfB_Stuttgart', 'relevance': 1}, {'uid': 'aida-0001-54-John_Philip_Sousa', 'relevance': 1}, {'uid': 'aida-0001-54-Roger_Marche', 'relevance': 1}]","[{'uid': 'aida-0001-50-Strauss', 'relevance': 1}, {'uid': 'aida-0001-50-Johann_Strauss_II', 'relevance': 1}, {'uid': 'aida-0001-50-Wolfgang_Amadeus_Mozart', 'relevance': 1}, {'uid': 'aida-0001-50-John_C._Dvorak', 'relevance': 1}, {'uid': 'aida-0001-50-Tom_Gilson', 'relevance': 1}]","[{'uid': 'tm-de-all-v2.0_tp24_de', 'relevance': 0.022}, {'uid': 'tm-de-all-v2.0_tp62_de', 'relevance': 0.564}, {'uid': 'tm-de-all-v2.0_tp69_de', 'relevance': 0.143}, {'uid': 'tm-de-all-v2.0_tp89_de', 'relevance': 0.068}]",260,1,de,False,1939-08-25T00:00:00+00:00,LU,BNL,tageblatt,newspaper
indeplux-1920-02-08-a-i0020,ad,Publicité 1 Page 2,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp05_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp14_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.082}, {'uid': 'tm-fr-all-v2.0_tp51_fr', 'relevance': 0.027}]",14,1,fr,False,1920-02-08T00:00:00+00:00,LU,BNL,indeplux,newspaper
luxembourg1935-1939-02-18-a-i0107,ad,Publicité 3 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp03_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp33_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.102}, {'uid': 'tm-fr-all-v2.0_tp39_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp44_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp77_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp79_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp89_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.055}]",12,1,fr,False,1939-02-18T00:00:00+00:00,LU,BNL,luxembourg1935,newspaper
dunioun-1948-02-06-a-i0050,ad,Publicité 1 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.101}, {'uid': 'tm-fr-all-v2.0_tp65_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp74_fr', 'relevance': 0.027}]",15,1,fr,False,1948-02-06T00:00:00+00:00,LU,BNL,dunioun,newspaper
indeplux-1914-02-21-a-i0072,ad,Publicité 4 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp19_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.134}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.087}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.071}]",13,1,fr,False,1914-02-21T00:00:00+00:00,LU,BNL,indeplux,newspaper
luxembourg1935-1938-02-26-a-i0104,ad,Publicité 6 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp14_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp38_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.064}, {'uid': 'tm-fr-all-v2.0_tp65_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp75_fr', 'relevance': 0.027}]",13,1,fr,False,1938-02-26T00:00:00+00:00,LU,BNL,luxembourg1935,newspaper
luxwort-1950-02-18-a-i0107,ad,Pub. 14 Page 4,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp01_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp38_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.064}, {'uid': 'tm-fr-all-v2.0_tp56_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp63_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp82_fr', 'relevance': 0.027}]",18,1,fr,False,1950-02-18T00:00:00+00:00,LU,BNL,luxwort,newspaper
luxwort-1924-09-04-a-i0057,ad,Pub. 25 Page 5,,"[{'uid': 'aida-0001-54-Saint-Nicolas$2c$_Quebec', 'relevance': 1}, {'uid': 'aida-0001-54-Brussels', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.113}, {'uid': 'tm-fr-all-v2.0_tp20_fr', 'relevance': 0.043}, {'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.057}, {'uid': 'tm-fr-all-v2.0_tp51_fr', 'relevance': 0.068}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.074}, {'uid': 'tm-fr-all-v2.0_tp99_fr', 'relevance': 0.373}]",245,1,fr,False,1924-09-04T00:00:00+00:00,LU,BNL,luxwort,newspaper
luxembourg1935-1940-02-03-a-i0060,ad,Publicité 2 Page 2,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp37_fr', 'relevance': 0.105}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.161}, {'uid': 'tm-fr-all-v2.0_tp63_fr', 'relevance': 0.038}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp89_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.094}]",22,1,fr,False,1940-02-03T00:00:00+00:00,LU,BNL,luxembourg1935,newspaper
luxwort-1947-02-12-a-i0057,ad,Pub. 1 Page 4,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp07_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.064}, {'uid': 'tm-fr-all-v2.0_tp25_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp50_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp70_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp76_fr', 'relevance': 0.027}]",21,1,fr,False,1947-02-12T00:00:00+00:00,LU,BNL,luxwort,newspaper
luxembourg1935-1937-02-03-a-i0098,ad,Publicité 4 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp02_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp14_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.131}, {'uid': 'tm-fr-all-v2.0_tp36_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp39_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp45_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp73_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp79_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp86_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp97_fr', 'relevance': 0.02}]",18,1,fr,False,1937-02-03T00:00:00+00:00,LU,BNL,luxembourg1935,newspaper
tageblatt-1948-02-06-a-i0068,ad,"Cercle G.-D. d'Escrime, de Gymnastique",,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.134}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp36_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp41_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.055}]",17,1,fr,False,1948-02-06T00:00:00+00:00,LU,BNL,tageblatt,newspaper
luxwort-1924-03-01-a-i0041,ad,Pub. 16 Page 5,,[],[],"[{'uid': 'tm-de-all-v2.0_tp02_de', 'relevance': 0.14}, {'uid': 'tm-de-all-v2.0_tp33_de', 'relevance': 0.092}, {'uid': 'tm-de-all-v2.0_tp44_de', 'relevance': 0.188}, {'uid': 'tm-de-all-v2.0_tp59_de', 'relevance': 0.082}, {'uid': 'tm-de-all-v2.0_tp69_de', 'relevance': 0.113}, {'uid': 'tm-de-all-v2.0_tp96_de', 'relevance': 0.055}]",287,1,de,False,1924-03-01T00:00:00+00:00,LU,BNL,luxwort,newspaper
luxwort-1940-02-03-a-i0144,ad,Pub. 50 Page 12,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}, {'uid': 'aida-0001-54-Ken_Haar', 'relevance': 1}, {'uid': 'aida-0001-54-Brussels', 'relevance': 1}]",[],"[{'uid': 'tm-de-all-v2.0_tp02_de', 'relevance': 0.199}, {'uid': 'tm-de-all-v2.0_tp49_de', 'relevance': 0.059}, {'uid': 'tm-de-all-v2.0_tp59_de', 'relevance': 0.034}, {'uid': 'tm-de-all-v2.0_tp69_de', 'relevance': 0.027}, {'uid': 'tm-de-all-v2.0_tp75_de', 'relevance': 0.274}, {'uid': 'tm-de-all-v2.0_tp94_de', 'relevance': 0.034}, {'uid': 'tm-de-all-v2.0_tp96_de', 'relevance': 0.03}]",278,1,de,False,1940-02-03T00:00:00+00:00,LU,BNL,luxwort,newspaper
tageblatt-1934-01-02-a-i0085,ad,RADIO-PROGRAMME RADIO LUXEMBOURG 252 kH.,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}, {'uid': 'aida-0001-54-Strasbourg', 'relevance': 1}, {'uid': 'aida-0001-54-Paris', 'relevance': 2}]",[],"[{'uid': 'tm-de-all-v2.0_tp62_de', 'relevance': 0.767}, {'uid': 'tm-de-all-v2.0_tp69_de', 'relevance': 0.045}]",259,1,de,False,1934-01-02T00:00:00+00:00,LU,BNL,tageblatt,newspaper
tageblatt-1938-06-23-a-i0129,ad,"Tagesgesehehen. 19.55 f Akustische Wochettschau.""",,"[{'uid': 'aida-0001-54-Toulouse_FC', 'relevance': 1}, {'uid': 'aida-0001-54-1._FC_Köln', 'relevance': 1}, {'uid': 'aida-0001-54-Ann_Wagner', 'relevance': 1}]",[],"[{'uid': 'tm-de-all-v2.0_tp62_de', 'relevance': 0.881}]",296,1,de,False,1938-06-23T00:00:00+00:00,LU,BNL,tageblatt,newspaper
tageblatt-1946-03-02-a-i0131,ad,MONDORF-ETAT FOIE ET VESICULE EILIAIRE,,"[{'uid': 'aida-0001-54-Grand_Ducal_Family_of_Luxembourg', 'relevance': 2}, {'uid': 'aida-0001-54-Switzerland', 'relevance': 1}]",[],"[{'uid': 'tm-de-all-v2.0_tp69_de', 'relevance': 0.162}, {'uid': 'tm-de-all-v2.0_tp74_de', 'relevance': 0.028}, {'uid': 'tm-de-all-v2.0_tp75_de', 'relevance': 0.036}, {'uid': 'tm-de-all-v2.0_tp80_de', 'relevance': 0.031}, {'uid': 'tm-de-all-v2.0_tp96_de', 'relevance': 0.402}]",298,1,de,False,1946-03-02T00:00:00+00:00,LU,BNL,tageblatt,newspaper
indeplux-1926-02-12-b-i0053,ad,Publicité 2 Page 3,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp25_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.064}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.064}]",17,1,fr,False,1926-02-12T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1932-02-06-a-i0047,ad,Publicité 6 Page 3,,"[{'uid': 'aida-0001-54-Metz', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.064}, {'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp27_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp78_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp85_fr', 'relevance': 0.027}]",16,1,fr,False,1932-02-06T00:00:00+00:00,LU,BNL,indeplux,newspaper
luxembourg1935-1936-02-06-a-i0082,ad,Publicité 4 Page 5,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp11_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp19_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp23_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp31_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp46_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp95_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp98_fr', 'relevance': 0.027}]",20,1,fr,False,1936-02-06T00:00:00+00:00,LU,BNL,luxembourg1935,newspaper
luxembourg1935-1936-02-13-a-i0094,ad,Publicité 2 Page 5,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp03_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp23_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp47_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp48_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp53_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp95_fr', 'relevance': 0.027}]",20,1,fr,False,1936-02-13T00:00:00+00:00,LU,BNL,luxembourg1935,newspaper
tageblatt-1939-02-18-a-i0141,ad,Passez un joyeux carnaval au,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.256}, {'uid': 'tm-fr-all-v2.0_tp30_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp38_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp47_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp64_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp73_fr', 'relevance': 0.02}]",26,1,fr,False,1939-02-18T00:00:00+00:00,LU,BNL,tageblatt,newspaper
indeplux-1923-02-10-a-i0072,ad,Publicité 7 Page 1,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp00_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp31_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp51_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp69_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp82_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.242}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp97_fr', 'relevance': 0.02}]",17,1,fr,True,1923-02-10T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1926-02-11-a-i0047,ad,Publicité 2 Page 3,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp25_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.082}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.064}]",17,1,fr,False,1926-02-11T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1926-02-13-b-i0058,ad,Publicité 7 Page 3,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.101}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.045}]",17,1,fr,False,1926-02-13T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1934-02-01-a-i0035,ad,Publicité 6 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp11_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.15}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.071}, {'uid': 'tm-fr-all-v2.0_tp88_fr', 'relevance': 0.023}]",20,1,fr,False,1934-02-01T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1934-02-02-a-i0037,ad,Publicité 6 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp14_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp33_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.102}, {'uid': 'tm-fr-all-v2.0_tp39_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp41_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp69_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp71_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp88_fr', 'relevance': 0.023}]",20,1,fr,False,1934-02-02T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1934-02-05-a-i0047,ad,Publicité 7 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.039}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.213}, {'uid': 'tm-fr-all-v2.0_tp38_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp76_fr', 'relevance': 0.023}]",20,1,fr,False,1934-02-05T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1934-02-07-a-i0036,ad,Publicité 2 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp05_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.198}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.039}]",21,1,fr,False,1934-02-07T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1934-03-05-a-i0043,ad,Publicité 2 Page 3,,"[{'uid': 'aida-0001-54-Nice', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp03_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp15_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp29_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp38_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp51_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp62_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp69_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp82_fr', 'relevance': 0.09}, {'uid': 'tm-fr-all-v2.0_tp86_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.034}]",20,1,fr,False,1934-03-05T00:00:00+00:00,LU,BNL,indeplux,newspaper
tageblatt-1940-02-03-a-i0098,ad,lin M II CARNAVAL: On,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp27_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp46_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.082}, {'uid': 'tm-fr-all-v2.0_tp80_fr', 'relevance': 0.027}]",19,1,fr,False,1940-02-03T00:00:00+00:00,LU,BNL,tageblatt,newspaper
indeplux-1920-02-15-a-i0023,ad,Publicité 1 Page 1,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp02_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp26_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.166}, {'uid': 'tm-fr-all-v2.0_tp37_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp38_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.156}, {'uid': 'tm-fr-all-v2.0_tp75_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.025}]",21,1,fr,True,1920-02-15T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1923-02-12-a-i0057,ad,Publicité 4 Page 1,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp15_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.09}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp45_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp57_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp69_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.187}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.02}]",18,1,fr,True,1923-02-12T00:00:00+00:00,LU,BNL,indeplux,newspaper
