uid,type,title,transcript,languageCode,publicationDate,mediaCode,publicationMonth
indeplux-1923-03-03-a-i0057,ad,Publicité 4 Page 1,,fr,1923-03-03,indeplux,03
luxembourg1935-1937-01-26-a-i0089,ad,Publicité 5 Page 3,,fr,1937-01-26,luxembourg1935,01
luxembourg1935-1937-02-27-a-i0090,ad,Publicité 7 Page 3,,fr,1937-02-27,luxembourg1935,02
luxembourg1935-1938-03-05-a-i0102,ad,Publicité 3 Page 3,,fr,1938-03-05,luxembourg1935,03
luxembourg1935-1939-03-11-a-i0119,ad,Publicité 5 Page 4,,fr,1939-03-11,luxembourg1935,03
obermosel-1937-02-17-a-i0063,ad,Publicité 1 Page 3,,fr,1937-02-17,obermosel,02
obermosel-1937-02-23-a-i0054,ad,Publicité 2 Page 3,,fr,1937-02-23,obermosel,02
tageblatt-1948-03-05-a-i0064,ad,ASSOSS-MOVIES Avec les plus grands,,fr,1948-03-05,tageblatt,03
luxembourg1935-1937-02-05-a-i0109,ad,Publicité 6 Page 3,,fr,1937-02-05,luxembourg1935,02
luxembourg1935-1937-02-17-a-i0102,ad,Publicité 2 Page 3,,fr,1937-02-17,luxembourg1935,02
luxembourg1935-1937-02-23-a-i0081,ad,Publicité 2 Page 3,,fr,1937-02-23,luxembourg1935,02
tageblatt-1938-03-18-a-i0099,ad,;3*- Demain s a m,,fr,1938-03-18,tageblatt,03
luxembourg1935-1937-02-19-a-i0081,ad,Publicité 5 Page 3,,fr,1937-02-19,luxembourg1935,02
obermosel-1937-02-25-a-i0063,ad,Publicité 2 Page 3,,fr,1937-02-25,obermosel,02
tageblatt-1930-03-08-a-i0173,ad,A. G. E. L. La,,fr,1930-03-08,tageblatt,03
tageblatt-1938-03-26-a-i0155,ad,",J«r C E s o",,fr,1938-03-26,tageblatt,03
tageblatt-1927-02-17-a-i0090,ad,"f&lt; t f"" &lt;S Sterbefatie.",,de,1927-02-17,tageblatt,02
luxembourg1935-1937-03-04-a-i0081,ad,Publicité 2 Page 3,,fr,1937-03-04,luxembourg1935,03
luxembourg1935-1938-03-12-a-i0095,ad,Publicité 1 Page 3,,fr,1938-03-12,luxembourg1935,03
indeplux-1934-02-01-a-i0031,ad,Publicité 2 Page 3,,fr,1934-02-01,indeplux,02
luxwort-1923-03-03-a-i0063,ad,Pub. 5 Page 4,,fr,1923-03-03,luxwort,03
obermosel-1946-03-27-a-i0044,ad,Publicité 1 Page 5,,fr,1946-03-27,obermosel,03
indeplux-1928-02-16-a-i0022,ad,Publicité 1 Page 2,,fr,1928-02-16,indeplux,02
luxembourg1935-1936-03-16-a-i0083,ad,Publicité 2 Page 3,,fr,1936-03-16,luxembourg1935,03
luxembourg1935-1937-02-27-a-i0084,ad,Publicité 1 Page 3,,fr,1937-02-27,luxembourg1935,02
tageblatt-1937-02-27-a-i0115,ad,"Ce solr, a 9 heures",,fr,1937-02-27,tageblatt,02
tageblatt-1938-02-26-a-i0101,ad,a ia Redoute Folies de,,fr,1938-02-26,tageblatt,02
tageblatt-1938-03-12-a-i0161,ad,Ce soir ä 9 h.,,fr,1938-03-12,tageblatt,03
dunioun-1946-03-26-a-i0044,ad,Publicité 2 Page 3,,fr,1946-03-26,dunioun,03
indeplux-1922-03-22-a-i0052,ad,Publicité 2 Page 1,,fr,1922-03-22,indeplux,03
indeplux-1934-03-03-a-i0038,ad,Publicité 2 Page 2,,fr,1934-03-03,indeplux,03
luxembourg1935-1936-02-29-a-i0096,ad,Publicité 6 Page 3,,fr,1936-02-29,luxembourg1935,02
luxembourg1935-1937-02-25-a-i0096,ad,Publicité 15 Page 6,,fr,1937-02-25,luxembourg1935,02
luxembourg1935-1938-03-24-a-i0081,ad,Publicité 2 Page 3,,fr,1938-03-24,luxembourg1935,03
tageblatt-1939-03-02-a-i0112,ad,S a m e d,,fr,1939-03-02,tageblatt,03
dunioun-1947-03-12-a-i0083,ad,Publicité 6 Page 5,,fr,1947-03-12,dunioun,03
obermosel-1937-02-27-a-i0127,ad,Publicité 6 Page 4,,fr,1937-02-27,obermosel,02
obermosel-1946-03-25-a-i0046,ad,Publicité 2 Page 4,,fr,1946-03-25,obermosel,03
tageblatt-1928-02-14-b-i0036,ad,"UORPHWN DE LÜXEMB0URG SAMEDI, 25",,fr,1928-02-14,tageblatt,02
tageblatt-1936-02-22-a-i0114,ad,"Samedi, 29 Fei/Pier au Cercle",,fr,1936-02-22,tageblatt,02
tageblatt-1947-03-12-a-i0071,ad,Le grand orchestre Antinori du,,fr,1947-03-12,tageblatt,03
luxembourg1935-1936-03-19-a-i0069,ad,Publicité 1 Page 3,,fr,1936-03-19,luxembourg1935,03
luxembourg1935-1939-03-04-a-i0113,ad,Publicité 4 Page 3,,fr,1939-03-04,luxembourg1935,03
tageblatt-1928-02-16-b-i0056,ad,"l'ORPHBQN DE LUXEMBOURG SAMEDI, 25",,fr,1928-02-16,tageblatt,02
indeplux-1934-01-23-a-i0039,ad,Publicité 5 Page 3,,fr,1934-01-23,indeplux,01
luxembourg1935-1936-01-28-a-i0100,ad,Publicité 1 Page 3,,fr,1936-01-28,luxembourg1935,01
luxembourg1935-1939-03-03-a-i0103,ad,Publicité 2 Page 3,,fr,1939-03-03,luxembourg1935,03
dunioun-1948-02-26-a-i0054,ad,Publicité 2 Page 5,,fr,1948-02-26,dunioun,02
tageblatt-1938-03-14-a-i0086,ad,"Samedl, le 19 mars 1338,",,fr,1938-03-14,tageblatt,03
obermosel-1947-03-12-a-i0023,ad,Publicité 1 Page 2,,fr,1947-03-12,obermosel,03
tageblatt-1934-01-24-a-i0078,ad,NOUVEL AUTOMOBILE CLUB 8^ediferranäe ses,,fr,1934-01-24,tageblatt,01
tageblatt-1937-02-06-a-i0120,ad,CARNAVALÜEDlEgUÜCH Grand HStsi du mmi,,fr,1937-02-06,tageblatt,02
tageblatt-1949-03-05-a-i0182,ad,C NAISSANCES J Monsieur et,,fr,1949-03-05,tageblatt,03
luxwort-1930-09-25-a-i0050,ad,Pub. 6 Page 6,,de,1930-09-25,luxwort,09
luxwort-1949-03-25-a-i0068,ad,Pub. 25 Page 6,,de,1949-03-25,luxwort,03
tageblatt-1925-03-04-a-i0059,ad,~r~~ T~ Pili iord. Wrection,,de,1925-03-04,tageblatt,03
luxembourg1935-1937-02-22-a-i0089,ad,Publicité 5 Page 3,,fr,1937-02-22,luxembourg1935,02
luxembourg1935-1938-03-12-a-i0103,ad,Publicité 9 Page 3,,fr,1938-03-12,luxembourg1935,03
obermosel-1937-02-22-a-i0086,ad,Publicité 3 Page 4,,fr,1937-02-22,obermosel,02
tageblatt-1925-02-24-a-i0070,ad,"L'ORPHÉON DE LUXEMBOURG- SAMEDI, le",,fr,1925-02-24,tageblatt,02
tageblatt-1930-02-09-a-i0099,ad,A.G.E.L. Les grands cirques internationaux,,fr,1930-02-09,tageblatt,02
indeplux-1925-03-03-a-i0066,ad,Publicité 7 Page 4,,fr,1925-03-03,indeplux,03
indeplux-1925-03-03-b-i0062,ad,Publicité 9 Page 4,,fr,1925-03-03,indeplux,03
luxembourg1935-1938-03-08-a-i0107,ad,Publicité 6 Page 3,,fr,1938-03-08,luxembourg1935,03
indeplux-1934-02-24-a-i0039,ad,Publicité 2 Page 3,,fr,1934-02-24,indeplux,02
luxembourg1935-1936-03-17-a-i0089,ad,Publicité 6 Page 4,,fr,1936-03-17,luxembourg1935,03
luxembourg1935-1938-03-11-a-i0088,ad,Publicité 2 Page 3,,fr,1938-03-11,luxembourg1935,03
luxembourg1935-1938-10-22-a-i0105,ad,Publicité 7 Page 3,,fr,1938-10-22,luxembourg1935,10
luxembourg1935-1937-02-05-a-i0107,ad,Publicité 4 Page 3,,fr,1937-02-05,luxembourg1935,02
tageblatt-1925-02-25-a-i0063,ad,"LORPHEON DE LUXEMBOURG- SAMEDI, le",,fr,1925-02-25,tageblatt,02
indeplux-1925-03-21-b-i0063,ad,Publicité 2 Page 3,,fr,1925-03-21,indeplux,03
tageblatt-1926-03-12-a-i0080,ad,"M7FMHFR 7' RtJE DU CASINO,",,fr,1926-03-12,tageblatt,03
luxwort-1916-12-11-a-i0044,ad,Pub. 6 Page 4,,de,1916-12-11,luxwort,12
tageblatt-1928-02-15-a-i0046,ad,"i L'ORPHEON DE LUXEMBOURG SAMEDI,",,de,1928-02-15,tageblatt,02
tageblatt-1936-04-17-a-i0113,ad,17.15: Kleines Konzert. 18.00: Piratengold.,,de,1936-04-17,tageblatt,04
tageblatt-1937-03-06-a-i0116,ad,VERANSTALTUNGEN. Ce soir r au,,de,1937-03-06,tageblatt,03
indeplux-1928-02-22-a-i0027,ad,Publicité 3 Page 3,,fr,1928-02-22,indeplux,02
indeplux-1928-07-14-a-i0041,ad,Publicité 10 Page 4,,fr,1928-07-14,indeplux,07
tageblatt-1947-03-10-a-i0045,ad,"assq'ss"" A la redoute travestie",,fr,1947-03-10,tageblatt,03
indeplux-1928-07-20-a-i0044,ad,Publicité 14 Page 4,,fr,1928-07-20,indeplux,07
luxembourg1935-1940-02-14-a-i0061,ad,Publicité 4 Page 4,,fr,1940-02-14,luxembourg1935,02
luxwort-1930-09-11-a-i0050,ad,Pub. 13 Page 8,,de,1930-09-11,luxwort,09
tageblatt-1949-02-22-a-i0118,ad,AMITIES FR~HC~!SES Esch-sur-Alzette Le j,,de,1949-02-22,tageblatt,02
indeplux-1928-03-02-b-i0037,ad,Publicité 13 Page 4,,fr,1928-03-02,indeplux,03
indeplux-1928-03-03-a-i0028,ad,Publicité 10 Page 4,,fr,1928-03-03,indeplux,03
luxwort-1876-04-17-a-i0008,ad,Pub. 5 Page 3,,fr,1876-04-17,luxwort,04
indeplux-1928-07-26-a-i0040,ad,Publicité 11 Page 4,,fr,1928-07-26,indeplux,07
tageblatt-1925-03-02-a-i0051,ad,Assoeiation Generale des Etudiants Luxembourgeois.,,fr,1925-03-02,tageblatt,03
tageblatt-1925-03-06-a-i0056,ad,Association Generale des Etudiants Luxembourgeois.,,fr,1925-03-06,tageblatt,03
tageblatt-1924-03-29-a-i0082,ad,Majestic. Mi-Careme. Dancing Attractions. 5104,,fr,1924-03-29,tageblatt,03
tageblatt-1950-07-20-a-i0078,ad,Concerlis Journees des Roses et,,de,1950-07-20,tageblatt,07
indeplux-1905-10-09-a-i0016,ad,Publicité 1 Page 2,,fr,1905-10-09,indeplux,10
indeplux-1928-07-12-a-i0046,ad,Publicité 9 Page 4,,fr,1928-07-12,indeplux,07
tageblatt-1925-02-18-a-i0063,ad,"L'ORPMON DE LUXEMBOURG SAMEDI, le",,fr,1925-02-18,tageblatt,02
indeplux-1928-07-27-a-i0036,ad,Publicité 10 Page 4,,fr,1928-07-27,indeplux,07
tageblatt-1928-02-18-a-i0182,ad,Musique militaire. Eoncert du Di,,fr,1928-02-18,tageblatt,02
waechtersauer-1862-07-23-a-i0016,ad,Publicité 2 Page 3,,fr,1862-07-23,waechtersauer,07
indeplux-1928-02-29-a-i0033,ad,Publicité 7 Page 4,,fr,1928-02-29,indeplux,02
tageblatt-1948-02-12-a-i0055,ad,"I Hemechtstheater &rt;.E Samschdeg, de",,fr,1948-02-12,tageblatt,02
tageblatt-1926-02-16-a-i0099,ad,"VARIETE CRESTO, ESCH (vis-ä-vis de",,de,1926-02-16,tageblatt,02
indeplux-1911-10-31-a-i0031,ad,Publicité 4 Page 3,,fr,1911-10-31,indeplux,10
luxembourg1935-1939-02-17-a-i0092,ad,Publicité 10 Page 6,,fr,1939-02-17,luxembourg1935,02
indeplux-1920-03-27-a-i0065,ad,Publicité 12 Page 4,,fr,1920-03-27,indeplux,03
tageblatt-1928-03-16-a-i0050,ad,Demandez partout le SUCRE DE,,fr,1928-03-16,tageblatt,03
obermosel-1939-07-06-a-i0078,ad,Publicité 11 Page 8,,de,1939-07-06,obermosel,07
indeplux-1928-07-16-a-i0035,ad,Publicité 8 Page 4,,fr,1928-07-16,indeplux,07
tageblatt-1927-03-12-a-i0062,ad,QUINZAINE DE PRIMES. Toutes les,,fr,1927-03-12,tageblatt,03
luxwort-1864-08-21-a-i0011,ad,Pub. 3 Page 4,,de,1864-08-21,luxwort,08
indeplux-1928-07-23-a-i0035,ad,Publicité 7 Page 4,,fr,1928-07-23,indeplux,07
indeplux-1928-07-24-a-i0033,ad,Publicité 9 Page 4,,fr,1928-07-24,indeplux,07
luxwort-1930-08-09-a-i0109,ad,Pub. 45 Page 9,,de,1930-08-09,luxwort,08
indeplux-1928-07-17-a-i0037,ad,Publicité 13 Page 4,,fr,1928-07-17,indeplux,07
tageblatt-1935-10-29-a-i0101,ad,̃j. fci– i– ̃– ̃̃«̃,,fr,1935-10-29,tageblatt,10
indeplux-1908-04-02-a-i0042,ad,Publicité 1 Page 2,,fr,1908-04-02,indeplux,04
indeplux-1928-07-18-a-i0032,ad,Publicité 6 Page 4,,fr,1928-07-18,indeplux,07
waechtersauer-1863-04-26-a-i0029,ad,Publicité 5 Page 6,,fr,1863-04-26,waechtersauer,04
indeplux-1925-03-06-b-i0061,ad,Publicité 5 Page 4,,fr,1925-03-06,indeplux,03
tageblatt-1928-02-21-a-i0053,ad,LUXEMBOURQ Ce soir (Fuesdertschteg) ä,,fr,1928-02-21,tageblatt,02
tageblatt-1935-01-29-a-i0105,ad,"Hans Albers ,,PEER GYNT"" 6085",,fr,1935-01-29,tageblatt,01
luxembourg1935-1938-03-26-a-i0139,ad,Publicité 14 Page 6,,fr,1938-03-26,luxembourg1935,03
courriergdl-1859-09-28-a-i0015,ad,Publicité 1 Page 4,,fr,1859-09-28,courriergdl,09
indeplux-1924-03-04-a-i0046,ad,Publicité 7 Page 2,,fr,1924-03-04,indeplux,03
indeplux-1924-03-04-b-i0035,ad,Publicité 9 Page 2,,fr,1924-03-04,indeplux,03
indeplux-1928-03-02-a-i0030,ad,Publicité 6 Page 4,,fr,1928-03-02,indeplux,03
obermosel-1946-12-27-a-i0076,ad,Publicité 6 Page 7,,fr,1946-12-27,obermosel,12
indeplux-1926-02-27-a-i0058,ad,Publicité 8 Page 4,,fr,1926-02-27,indeplux,02
luxwort-1928-11-19-a-i0060,ad,Pub. 22 Page 6,,fr,1928-11-19,luxwort,11
tageblatt-1935-11-05-a-i0090,ad,̃ m^mr ^^m ^^R j^^m,,de,1935-11-05,tageblatt,11
courriergdl-1859-09-25-a-i0021,ad,Publicité 2 Page 4,,fr,1859-09-25,courriergdl,09
indeplux-1909-10-26-a-i0042,ad,Publicité 1 Page 2,,fr,1909-10-26,indeplux,10
luxembourg1935-1937-02-06-a-i0115,ad,Publicité 18 Page 6,,fr,1937-02-06,luxembourg1935,02
luxembourg1935-1937-02-19-a-i0085,ad,Publicité 9 Page 6,,fr,1937-02-19,luxembourg1935,02
tageblatt-1926-02-11-a-i0057,ad,COURS DES VALEURS 10. II.,,fr,1926-02-11,tageblatt,02
indeplux-1901-07-31-a-i0040,ad,Publicité 1 Page 2,,fr,1901-07-31,indeplux,07
indeplux-1899-03-04-a-i0040,ad,Publicité 3 Page 3,,fr,1899-03-04,indeplux,03
tageblatt-1924-03-06-a-i0062,ad,I: ® ®d -1 Pôle,,fr,1924-03-06,tageblatt,03
tageblatt-1935-09-24-a-i0114,ad,~r=~ RADIO LUXEMBOURG 230 kHz.,,fr,1935-09-24,tageblatt,09
tageblatt-1935-10-22-a-i0102,ad,i RADIO LUXEMBOURG 230 kHz.,,fr,1935-10-22,tageblatt,10
luxembourg1935-1939-02-18-a-i0121,ad,Publicité 17 Page 6,,fr,1939-02-18,luxembourg1935,02
luxwort-1920-02-12-b-i0009,ad,Pub. 4 Page 2,,de,1920-02-12,luxwort,02
indeplux-1925-02-28-a-i0081,ad,Publicité 10 Page 4,,fr,1925-02-28,indeplux,02
indeplux-1925-03-05-b-i0069,ad,Publicité 4 Page 4,,fr,1925-03-05,indeplux,03
indeplux-1926-03-04-a-i0053,ad,Publicité 5 Page 4,,fr,1926-03-04,indeplux,03
luxembourg1935-1937-02-04-a-i0091,ad,Publicité 11 Page 6,,fr,1937-02-04,luxembourg1935,02
indeplux-1904-11-30-a-i0031,ad,Publicité 9 Page 4,,fr,1904-11-30,indeplux,11
indeplux-1927-02-12-a-i0026,ad,Publicité 5 Page 4,,fr,1927-02-12,indeplux,02
indeplux-1904-12-02-a-i0026,ad,Publicité 4 Page 4,,fr,1904-12-02,indeplux,12
indeplux-1925-03-04-a-i0074,ad,Publicité 10 Page 4,,fr,1925-03-04,indeplux,03
indeplux-1925-03-04-b-i0070,ad,Publicité 8 Page 4,,fr,1925-03-04,indeplux,03
indeplux-1926-03-04-b-i0053,ad,Publicité 4 Page 4,,fr,1926-03-04,indeplux,03
tageblatt-1935-11-26-a-i0103,ad,i RADIO LUXEMBOURG 230 kHz.,,fr,1935-11-26,tageblatt,11
indeplux-1904-11-22-a-i0026,ad,Publicité 6 Page 4,,fr,1904-11-22,indeplux,11
indeplux-1904-11-25-a-i0032,ad,Publicité 5 Page 4,,fr,1904-11-25,indeplux,11
indeplux-1904-12-09-a-i0033,ad,Publicité 8 Page 4,,fr,1904-12-09,indeplux,12
indeplux-1905-11-22-a-i0026,ad,Publicité 8 Page 4,,fr,1905-11-22,indeplux,11
indeplux-1905-11-25-a-i0026,ad,Publicité 7 Page 4,,fr,1905-11-25,indeplux,11
indeplux-1906-11-16-a-i0043,ad,Publicité 8 Page 4,,fr,1906-11-16,indeplux,11
indeplux-1906-11-17-a-i0040,ad,Publicité 8 Page 4,,fr,1906-11-17,indeplux,11
indeplux-1925-02-28-b-i0076,ad,Publicité 10 Page 4,,fr,1925-02-28,indeplux,02
indeplux-1925-03-05-a-i0076,ad,Publicité 6 Page 4,,fr,1925-03-05,indeplux,03
indeplux-1926-02-26-a-i0061,ad,Publicité 7 Page 4,,fr,1926-02-26,indeplux,02
indeplux-1926-02-26-b-i0056,ad,Publicité 7 Page 4,,fr,1926-02-26,indeplux,02
obermosel-1939-06-03-a-i0155,ad,Publicité 26 Page 16,,de,1939-06-03,obermosel,06
indeplux-1904-11-12-a-i0029,ad,Publicité 3 Page 4,,fr,1904-11-12,indeplux,11
indeplux-1904-12-03-a-i0027,ad,Publicité 6 Page 4,,fr,1904-12-03,indeplux,12
indeplux-1904-12-06-a-i0031,ad,Publicité 11 Page 4,,fr,1904-12-06,indeplux,12
indeplux-1904-12-10-a-i0021,ad,Publicité 9 Page 4,,fr,1904-12-10,indeplux,12
indeplux-1905-12-02-a-i0023,ad,Publicité 8 Page 4,,fr,1905-12-02,indeplux,12
indeplux-1905-12-06-a-i0030,ad,Publicité 7 Page 4,,fr,1905-12-06,indeplux,12
indeplux-1927-02-17-a-i0036,ad,Publicité 5 Page 4,,fr,1927-02-17,indeplux,02
indeplux-1904-11-14-a-i0030,ad,Publicité 8 Page 4,,fr,1904-11-14,indeplux,11
indeplux-1904-11-15-a-i0029,ad,Publicité 5 Page 4,,fr,1904-11-15,indeplux,11
indeplux-1904-11-23-a-i0037,ad,Publicité 7 Page 4,,fr,1904-11-23,indeplux,11
indeplux-1905-11-24-a-i0031,ad,Publicité 12 Page 4,,fr,1905-11-24,indeplux,11
indeplux-1906-11-21-a-i0039,ad,Publicité 8 Page 4,,fr,1906-11-21,indeplux,11
indeplux-1906-11-23-a-i0036,ad,Publicité 8 Page 4,,fr,1906-11-23,indeplux,11
indeplux-1906-11-26-a-i0038,ad,Publicité 11 Page 4,,fr,1906-11-26,indeplux,11
indeplux-1906-12-05-a-i0038,ad,Publicité 4 Page 4,,fr,1906-12-05,indeplux,12
indeplux-1926-02-23-a-i0061,ad,Publicité 6 Page 4,,fr,1926-02-23,indeplux,02
indeplux-1926-02-23-b-i0059,ad,Publicité 6 Page 4,,fr,1926-02-23,indeplux,02
indeplux-1926-03-05-a-i0055,ad,Publicité 7 Page 4,,fr,1926-03-05,indeplux,03
indeplux-1926-03-05-b-i0053,ad,Publicité 5 Page 4,,fr,1926-03-05,indeplux,03
indeplux-1904-11-19-a-i0039,ad,Publicité 9 Page 4,,fr,1904-11-19,indeplux,11
indeplux-1904-12-01-a-i0022,ad,Publicité 4 Page 4,,fr,1904-12-01,indeplux,12
indeplux-1904-12-07-a-i0038,ad,Publicité 8 Page 4,,fr,1904-12-07,indeplux,12
indeplux-1904-12-08-a-i0027,ad,Publicité 8 Page 4,,fr,1904-12-08,indeplux,12
indeplux-1905-11-16-a-i0030,ad,Publicité 5 Page 4,,fr,1905-11-16,indeplux,11
indeplux-1905-11-18-a-i0037,ad,Publicité 10 Page 4,,fr,1905-11-18,indeplux,11
indeplux-1905-12-01-a-i0033,ad,Publicité 8 Page 4,,fr,1905-12-01,indeplux,12
indeplux-1905-12-05-a-i0034,ad,Publicité 8 Page 4,,fr,1905-12-05,indeplux,12
indeplux-1927-02-15-a-i0025,ad,Publicité 2 Page 4,,fr,1927-02-15,indeplux,02
luxwort-1874-09-25-a-i0029,ad,Pub. 3 Page 4,,de,1874-09-25,luxwort,09
luxwort-1929-04-09-a-i0050,ad,Pub. 24 Page 7,,de,1929-04-09,luxwort,04
indeplux-1904-11-21-a-i0035,ad,Publicité 7 Page 4,,fr,1904-11-21,indeplux,11
indeplux-1905-11-28-a-i0030,ad,Publicité 9 Page 4,,fr,1905-11-28,indeplux,11
indeplux-1905-11-29-a-i0036,ad,Publicité 7 Page 4,,fr,1905-11-29,indeplux,11
indeplux-1905-12-04-a-i0040,ad,Publicité 12 Page 4,,fr,1905-12-04,indeplux,12
indeplux-1906-11-14-a-i0021,ad,Publicité 4 Page 4,,fr,1906-11-14,indeplux,11
indeplux-1906-11-15-a-i0038,ad,Publicité 10 Page 4,,fr,1906-11-15,indeplux,11
indeplux-1906-11-28-a-i0032,ad,Publicité 6 Page 4,,fr,1906-11-28,indeplux,11
indeplux-1906-12-01-a-i0031,ad,Publicité 6 Page 4,,fr,1906-12-01,indeplux,12
indeplux-1906-12-07-a-i0036,ad,Publicité 3 Page 4,,fr,1906-12-07,indeplux,12
indeplux-1906-12-10-a-i0053,ad,Publicité 5 Page 4,,fr,1906-12-10,indeplux,12
indeplux-1925-03-06-a-i0057,ad,Publicité 5 Page 4,,fr,1925-03-06,indeplux,03
indeplux-1926-02-27-b-i0052,ad,Publicité 7 Page 4,,fr,1926-02-27,indeplux,02
indeplux-1904-11-24-a-i0036,ad,Publicité 8 Page 4,,fr,1904-11-24,indeplux,11
indeplux-1904-11-26-a-i0028,ad,Publicité 8 Page 4,,fr,1904-11-26,indeplux,11
indeplux-1904-12-05-a-i0032,ad,Publicité 8 Page 4,,fr,1904-12-05,indeplux,12
indeplux-1905-11-17-a-i0034,ad,Publicité 12 Page 4,,fr,1905-11-17,indeplux,11
indeplux-1905-11-20-a-i0035,ad,Publicité 12 Page 4,,fr,1905-11-20,indeplux,11
indeplux-1905-11-23-a-i0033,ad,Publicité 9 Page 4,,fr,1905-11-23,indeplux,11
indeplux-1905-11-27-a-i0035,ad,Publicité 8 Page 4,,fr,1905-11-27,indeplux,11
indeplux-1905-11-30-a-i0031,ad,Publicité 5 Page 4,,fr,1905-11-30,indeplux,11
indeplux-1906-11-09-a-i0028,ad,Publicité 2 Page 4,,fr,1906-11-09,indeplux,11
indeplux-1906-11-13-a-i0037,ad,Publicité 12 Page 4,,fr,1906-11-13,indeplux,11
indeplux-1906-11-19-a-i0031,ad,Publicité 3 Page 4,,fr,1906-11-19,indeplux,11
indeplux-1906-11-29-a-i0041,ad,Publicité 10 Page 4,,fr,1906-11-29,indeplux,11
indeplux-1906-11-30-a-i0033,ad,Publicité 5 Page 4,,fr,1906-11-30,indeplux,11
indeplux-1906-12-03-a-i0033,ad,Publicité 7 Page 4,,fr,1906-12-03,indeplux,12
indeplux-1906-12-08-a-i0034,ad,Publicité 6 Page 4,,fr,1906-12-08,indeplux,12
indeplux-1906-12-12-a-i0049,ad,Publicité 7 Page 4,,fr,1906-12-12,indeplux,12
indeplux-1925-03-01-a-i0066,ad,Publicité 7 Page 4,,fr,1925-03-01,indeplux,03
indeplux-1925-03-01-b-i0057,ad,Publicité 8 Page 4,,fr,1925-03-01,indeplux,03
indeplux-1904-11-16-a-i0037,ad,Publicité 9 Page 4,,fr,1904-11-16,indeplux,11
indeplux-1904-11-17-a-i0033,ad,Publicité 6 Page 4,,fr,1904-11-17,indeplux,11
indeplux-1904-11-28-a-i0030,ad,Publicité 9 Page 4,,fr,1904-11-28,indeplux,11
indeplux-1904-11-29-a-i0033,ad,Publicité 6 Page 4,,fr,1904-11-29,indeplux,11
indeplux-1905-11-21-a-i0023,ad,Publicité 8 Page 4,,fr,1905-11-21,indeplux,11
indeplux-1906-11-12-a-i0016,ad,Publicité 2 Page 4,,fr,1906-11-12,indeplux,11
indeplux-1906-11-20-a-i0038,ad,Publicité 7 Page 4,,fr,1906-11-20,indeplux,11
indeplux-1906-11-27-a-i0027,ad,Publicité 5 Page 4,,fr,1906-11-27,indeplux,11
indeplux-1906-12-04-a-i0033,ad,Publicité 8 Page 4,,fr,1906-12-04,indeplux,12
indeplux-1906-12-06-a-i0031,ad,Publicité 8 Page 4,,fr,1906-12-06,indeplux,12
waechtersauer-1862-07-23-a-i0017,ad,Publicité 3 Page 4,,fr,1862-07-23,waechtersauer,07
indeplux-1906-11-24-a-i0042,ad,Publicité 8 Page 4,,fr,1906-11-24,indeplux,11
indeplux-1906-11-10-a-i0035,ad,Publicité 8 Page 4,,fr,1906-11-10,indeplux,11
luxwort-1874-11-23-a-i0013,ad,Pub. 5 Page 4,,de,1874-11-23,luxwort,11
luxwort-1874-11-19-a-i0011,ad,Pub. 2 Page 4,,de,1874-11-19,luxwort,11
luxembourg1935-1938-03-09-a-i0096,ad,Publicité 2 Page 3,,fr,1938-03-09,luxembourg1935,03
tageblatt-1947-03-06-a-i0081,ad,l E Samsdideg. 15. MarzJ|,,de,1947-03-06,tageblatt,03
tageblatt-1947-03-01-a-i0104,ad,Une nouvelle fantastique EROS et,,fr,1947-03-01,tageblatt,03
indeplux-1909-04-17-a-i0041,ar,XI Conseil de guerre,,fr,1909-04-17,indeplux,04
luxembourg1935-1939-01-12-a-i0005,ar,CHAPITRE XII.,,fr,1939-01-12,luxembourg1935,01
indeplux-1899-02-06-a-i0001,ar,Le costume travesti ET LES réunions dites „de têtes“,,fr,1899-02-06,indeplux,02
indeplux-1922-02-18-a-i0064,ad,Publicité 5 Page 4,,fr,1922-02-18,indeplux,02
indeplux-1894-03-05-a-i0021,ar,Chronique. Pour les confetti.,,fr,1894-03-05,indeplux,03
luxembourg1935-1939-01-11-a-i0006,ar,"GRATIENNE AU LIEMÀN Feuilleton de «LUXEMBOURG""",,fr,1939-01-11,luxembourg1935,01
indeplux-1912-12-31-a-i0030,ar,Nouvelles du Jour,,fr,1912-12-31,indeplux,12
indeplux-1893-08-18-a-i0042,ar,L’orthographie à l’Académie.,,fr,1893-08-18,indeplux,08
indeplux-1913-02-05-a-i0037,ar,Chronique musicale Concert de bienfaisance au profit de la Crèche,,fr,1913-02-05,indeplux,02
indeplux-1931-03-18-a-i0004,ar,CHRONIQUE LOCALE,,fr,1931-03-18,indeplux,03
indeplux-1893-09-15-a-i0025,ar,18 FEUILLETON.,,fr,1893-09-15,indeplux,09
dunioun-1946-05-04-a-i0033,ar,Le temps va quitter son manteau Un article inédit de Lise Deharme,,fr,1946-05-04,dunioun,05
indeplux-1891-08-31-a-i0016,ar,1 FEUILLETON.,,fr,1891-08-31,indeplux,08
indeplux-1910-07-16-a-i0038,ar,68 Feuilleton de l’Indépendance luxemtg.,,fr,1910-07-16,indeplux,07
indeplux-1924-05-21-a-i0058,ar,La Résurrection du Spectre de Frédéric II,,fr,1924-05-21,indeplux,05
indeplux-1894-09-11-a-i0023,ar,23 FEUILLETON DE L’INDÉPENDANCE,,fr,1894-09-11,indeplux,09
